symbol,date,open,high,low,close,volume,simple_return,zscore_20,zscore_20_signal
AUBANK,2021-12-30,503.0,530.7,500.0,521.65,6011386,0.031846523,1.197954578157487,0
AUBANK,2021-12-31,515.0,527.2,514.15,518.25,1480180,-0.0065178275,-0.07990542699018997,0
AUBANK,2022-01-03,519.95,543.25,519.95,532.65,3023554,0.027785897,0.9853193907625505,0
AUBANK,2022-01-04,536.25,552.4,535.95,547.95,2864674,0.028724313,0.9524442771667788,0
AUBANK,2022-01-05,567.95,624.7,558.05,584.65,20462010,0.066976905,1.9506014339583686,0
AUBANK,2022-01-06,579.5,594.0,570.6,583.5,4974210,-0.0019670129,-0.07693400320878765,0
AUBANK,2022-01-07,587.5,614.5,585.65,610.5,6152482,0.046272516,1.2204038389496847,0
AUBANK,2022-01-10,616.4,623.25,611.05,617.15,3429352,0.010892749,0.20344133550499086,0
AUBANK,2022-01-11,621.0,654.4,617.5,649.4,7435854,0.052256346,1.2523195072053774,0
AUBANK,2022-01-12,655.9,657.0,643.35,648.65,3024856,-0.0011548996,-0.20562765424350493,0
AUBANK,2022-01-13,647.5,659.85,646.0,654.2,2393052,0.008556247,0.03608586513691187,0
AUBANK,2022-01-14,651.25,651.25,629.5,631.2,2263236,-0.035157442,-1.150856477468246,0
AUBANK,2022-01-17,631.2,642.45,629.8,636.95,1494092,0.009109616,-0.12706148340627524,0
AUBANK,2022-01-18,636.9,657.2,625.0,629.15,3480788,-0.012245834,-0.8289314762281186,0
AUBANK,2022-01-19,631.75,639.85,621.25,632.05,2010484,0.0046093464,-0.2315634402229716,0
AUBANK,2022-01-20,633.45,638.5,624.8,627.0,2234940,-0.007989883,-0.6513303870409871,0
AUBANK,2022-01-21,623.9,635.3,615.1,628.35,1739486,0.002153039,-0.3155401677626067,0
AUBANK,2022-01-24,628.35,634.65,609.4,614.75,1649384,-0.021643937,-1.2239286212197047,0
AUBANK,2022-01-25,612.35,631.45,601.0,623.2,2314474,0.013745427,0.06585311128376066,0
AUBANK,2022-01-27,617.5,642.2,613.6,637.85,3623976,0.023507595,0.4564208386931175,0
AUBANK,2022-01-28,644.85,650.0,630.2,635.75,2511440,-0.0032922626,-0.5408062952086068,0
AUBANK,2022-01-31,635.0,669.0,630.35,654.75,6266560,0.029886007,0.7120410268478576,0
AUBANK,2022-02-01,662.0,678.5,650.55,673.5,3775208,0.028636932,0.6597140029234304,0
AUBANK,2022-02-02,675.0,702.0,673.5,698.4,4516994,0.036971092,0.9620737491703122,0
AUBANK,2022-02-03,697.5,710.5,685.5,690.4,2977552,-0.011454761,-0.8921595043061457,0
AUBANK,2022-02-04,692.25,694.9,666.8,671.95,1762798,-0.026723683,-1.436324742555968,0
AUBANK,2022-02-07,675.7,682.0,659.2,669.5,1921966,-0.0036461353,-0.38673581762951,0
AUBANK,2022-02-08,673.0,680.6,651.5,667.15,2095414,-0.003510058,-0.34732946173893,0
AUBANK,2022-02-09,671.45,686.8,669.0,683.45,1608584,0.024432302,1.1103599603561414,0
AUBANK,2022-02-10,684.0,691.9,678.5,688.95,1508618,0.0080474615,0.24799255017143296,0
AUBANK,2022-02-11,683.5,688.95,658.0,660.15,1677724,-0.041802704,-1.9380173764488862,0
AUBANK,2022-02-14,645.1,650.0,623.65,626.85,1723900,-0.050443172,-2.147569637562223,1
AUBANK,2022-02-15,627.5,658.5,621.5,653.55,1462732,0.042593956,1.6228410204505477,0
AUBANK,2022-02-16,653.55,657.35,635.55,638.2,1554850,-0.023487091,-0.9535449643135943,0
AUBANK,2022-02-17,638.05,646.5,626.05,634.8,1626704,-0.0053275228,-0.22771891994170376,0
AUBANK,2022-02-18,632.5,640.0,626.5,630.55,1083516,-0.006695032,-0.28360548612755027,0
AUBANK,2022-02-21,630.55,638.4,621.75,631.0,973058,0.000713706,0.007323819065825303,0
AUBANK,2022-02-22,623.5,632.5,613.1,630.5,1526056,-0.00079238415,-0.09373357257664798,0
AUBANK,2022-02-23,637.0,645.0,631.0,636.7,1224002,0.009833455,0.33713265877869214,0
AUBANK,2022-02-24,615.0,632.45,582.5,589.75,2616926,-0.07373959,-2.373338737250803,1
AUBANK,2022-02-25,597.95,622.9,595.9,617.35,1743226,0.04679942,1.5091044200866213,0
AUBANK,2022-02-28,614.0,615.0,592.9,601.8,2236010,-0.025188267,-0.6868105157063571,0
AUBANK,2022-03-02,592.5,610.5,584.5,604.65,2434242,0.0047358274,0.31839024372620767,0
AUBANK,2022-03-03,607.05,612.15,574.0,579.05,3038270,-0.04233861,-1.1227151895098788,0
AUBANK,2022-03-04,577.0,580.95,557.5,562.5,2190426,-0.028581262,-0.6253043309590331,0
AUBANK,2022-03-07,534.4,548.95,525.9,532.45,3253850,-0.053422213,-1.345591066780365,0
AUBANK,2022-03-08,525.5,553.1,525.0,549.15,2751556,0.03136444,1.2395210451536243,0
AUBANK,2022-03-09,555.0,575.0,540.8,572.55,2433296,0.04261124,1.4253999228754184,0
AUBANK,2022-03-10,586.0,597.5,575.3,581.05,3223206,0.014845848,0.649283993188393,0
AUBANK,2022-03-11,575.0,598.0,573.0,596.5,2531178,0.02658987,0.9446328120651065,0
AUBANK,2022-03-14,597.95,601.95,538.05,560.55,5538038,-0.060268223,-1.4526903070858637,0
AUBANK,2022-03-15,566.25,591.0,565.55,584.75,3947152,0.043171883,1.2594280923563357,0
AUBANK,2022-03-16,590.0,597.45,580.8,589.4,3214070,0.007952213,0.35701971521375936,0
AUBANK,2022-03-17,600.0,602.5,579.85,581.7,2284234,-0.013064146,-0.2590922491187443,0
AUBANK,2022-03-21,590.0,591.9,570.0,588.85,2554532,0.012291551,0.44121757268121464,0
AUBANK,2022-03-22,588.85,599.85,582.0,598.0,1763570,0.015538812,0.498869199031982,0
AUBANK,2022-03-23,600.5,620.25,600.5,617.85,3682644,0.033193946,0.9306258581732723,0
AUBANK,2022-03-24,616.0,629.4,612.5,620.7,2157018,0.0046128035,0.13186984221624737,0
AUBANK,2022-03-25,623.05,625.75,598.9,603.0,1813510,-0.028516233,-0.722613151928209,0
AUBANK,2022-03-28,608.0,612.4,600.6,607.35,1626170,0.007213831,0.16112413724078,0
AUBANK,2022-03-29,612.3,615.25,602.3,607.8,1200232,0.00074088573,0.03469761673211831,0
AUBANK,2022-03-30,610.4,617.8,596.75,601.1,3058516,-0.011023402,-0.37644219972757936,0
AUBANK,2022-03-31,605.0,625.0,603.05,623.1,2013130,0.036599517,1.1041050536390309,0
AUBANK,2022-04-01,619.5,645.0,617.5,643.75,2654250,0.03314078,0.9049446167272309,0
AUBANK,2022-04-04,643.75,658.75,636.15,654.35,1931408,0.016466022,0.2894907344055262,0
AUBANK,2022-04-05,669.5,672.0,649.0,657.4,2714370,0.0046612024,-0.2453284582871733,0
AUBANK,2022-04-06,657.2,670.0,650.65,668.2,2881648,0.016428351,0.25036670188534627,0
AUBANK,2022-04-07,659.6,689.8,659.6,681.0,2603620,0.01915598,0.4243324950461309,0
AUBANK,2022-04-08,683.0,702.95,683.0,694.5,3042498,0.01982379,0.4401641019778298,0
AUBANK,2022-04-11,694.95,708.45,688.2,698.6,1738134,0.0059034824,-0.09689819573148707,0
AUBANK,2022-04-12,699.0,703.35,688.0,700.45,2759828,0.0026482344,-0.4966780579746513,0
AUBANK,2022-04-13,702.9,714.75,698.5,701.4,2800716,0.0013562441,-0.4956088115405928,0
AUBANK,2022-04-18,695.0,701.4,682.0,690.1,3003826,-0.016110718,-1.4279993575932244,0
AUBANK,2022-04-19,701.0,729.85,697.55,710.25,9170498,0.029198647,1.1339759473582711,0
AUBANK,2022-04-20,710.2,723.0,703.5,710.1,3416344,-0.00021123886,-0.5759444358871953,0
AUBANK,2022-04-21,717.0,732.95,711.5,717.5,2188594,0.010421157,0.06731471148805689,0
AUBANK,2022-04-22,715.9,715.9,681.55,685.85,3423786,-0.04411155,-2.5111967968452906,1
AUBANK,2022-04-25,682.5,692.6,670.4,684.45,2078930,-0.0020412207,-0.36011957832784014,0
AUBANK,2022-04-26,692.2,710.55,689.35,707.75,2523176,0.03404188,1.3495826773602453,0
AUBANK,2022-04-27,702.5,702.5,670.0,681.45,5528720,-0.03715998,-1.9920369038855745,0
AUBANK,2022-04-28,695.0,707.5,684.25,704.2,3154478,0.03338468,1.1466188201958212,0
AUBANK,2022-04-29,710.0,712.0,687.25,695.0,1739726,-0.013064504,-0.9128737717065175,0
AUBANK,2022-05-02,691.4,695.2,678.0,685.55,2070924,-0.013597131,-0.8485823015508509,0
AUBANK,2022-05-04,694.5,697.15,657.5,663.5,2184686,-0.032163918,-1.515138643461744,0
AUBANK,2022-05-05,674.5,682.55,664.5,675.05,1864370,0.017407656,0.6962788755180704,0
AUBANK,2022-05-06,650.0,669.95,637.85,658.2,2431816,-0.024961054,-1.090330309374153,0
AUBANK,2022-05-09,655.0,656.95,636.3,639.6,1800792,-0.02825892,-1.1115926787097223,0
AUBANK,2022-05-10,633.25,648.5,630.0,631.35,2134714,-0.012898684,-0.40292162320612623,0
AUBANK,2022-05-11,638.45,641.4,616.8,637.6,2099144,0.009899378,0.6088311757136248,0
AUBANK,2022-05-12,631.95,634.95,608.4,619.5,3019552,-0.028387666,-0.9701982722148923,0
AUBANK,2022-05-13,645.0,663.15,641.1,646.8,8256280,0.04406774,1.847061758259498,0
AUBANK,2022-05-16,655.0,660.3,642.65,653.1,2467244,0.009740233,0.49938935004592216,0
AUBANK,2022-05-17,662.5,662.5,653.25,657.7,2158594,0.0070433617,0.3522866947693993,0
AUBANK,2022-05-18,664.5,668.35,640.0,641.5,2304192,-0.024631321,-0.7857300151634914,0
AUBANK,2022-05-19,627.5,636.4,625.0,630.15,2647410,-0.017692864,-0.47404865914155325,0
AUBANK,2022-05-20,640.0,657.5,637.05,655.1,2417282,0.039593697,1.6122562290087878,0
AUBANK,2022-05-23,661.0,677.5,658.0,669.95,3019164,0.022668362,0.9020259404599067,0
AUBANK,2022-05-24,669.9,676.45,654.5,661.7,3137550,-0.012314379,-0.4179632286873629,0
AUBANK,2022-05-25,661.45,666.95,638.0,644.4,2394842,-0.026144743,-0.8584437425434575,0
AUBANK,2022-05-26,649.75,666.6,647.5,660.75,2689048,0.025372386,1.0665661780317082,0
AUBANK,2022-05-27,669.45,670.0,652.15,656.2,2785788,-0.0068861246,-0.1536009891764901,0
AUBANK,2022-05-30,659.05,668.75,645.3,648.0,1381314,-0.012496233,-0.3926752090787696,0
AUBANK,2022-05-31,647.95,653.65,614.8,625.65,17460496,-0.034490705,-1.232216310494826,0
AUBANK,2022-06-01,638.1,647.55,629.85,643.1,2025758,0.02789092,1.185454504807685,0
AUBANK,2022-06-02,649.3,654.0,639.2,650.95,1196040,0.012206554,0.5626481589688864,0
AUBANK,2022-06-03,654.5,660.25,628.2,631.4,2137620,-0.030032992,-1.1434445442348016,0
AUBANK,2022-06-06,633.5,639.6,628.0,634.05,1947938,0.0041970015,0.18230895923035687,0
AUBANK,2022-06-07,633.75,642.3,629.1,635.05,1673398,0.0015771389,0.04289107719630773,0
AUBANK,2022-06-08,641.35,643.85,626.0,629.2,1865884,-0.009211838,-0.37152965700224316,0
AUBANK,2022-06-09,634.9,637.0,606.0,613.35,2314345,-0.02519077,-1.0601386043327812,0
AUBANK,2022-06-10,609.95,613.8,599.5,603.05,1569736,-0.016793013,-0.6332121347794593,0
AUBANK,2022-06-13,590.0,594.95,580.1,587.95,3029043,-0.025039315,-0.9252102665866031,0
AUBANK,2022-06-14,579.2,610.0,579.2,602.95,3072334,0.025512338,1.3126590187046372,0
AUBANK,2022-06-15,609.5,630.0,603.15,627.4,2533624,0.04055059,1.7180780330481844,0
AUBANK,2022-06-16,634.4,641.5,613.25,624.65,2249696,-0.0043831468,-0.17713674285887276,0
AUBANK,2022-06-17,618.5,629.8,609.25,623.5,2324022,-0.0018410683,0.018360236599699622,0
AUBANK,2022-06-20,624.15,625.9,602.2,614.15,975584,-0.014995933,-0.5123749864386165,0
AUBANK,2022-06-21,615.05,620.0,607.0,611.75,1013194,-0.0039078593,-0.009585427525808285,0
AUBANK,2022-06-22,607.0,609.3,595.55,599.05,1423249,-0.020760119,-0.8305142102366528,0
AUBANK,2022-06-23,600.0,622.0,595.0,610.6,1391198,0.019280553,1.1253390902028002,0
AUBANK,2022-06-24,612.0,620.0,605.0,614.45,1329654,0.006305337,0.4564778667922778,0
AUBANK,2022-06-27,621.25,631.0,620.5,624.3,788738,0.01603055,0.8477075092885468,0
AUBANK,2022-06-28,621.7,627.45,614.95,622.65,1141215,-0.0026429296,-0.13310172311567253,0
AUBANK,2022-06-29,594.0,602.95,565.0,596.05,8784371,-0.042720675,-1.9151516779440947,0
AUBANK,2022-06-30,594.0,600.25,582.2,591.7,2546047,-0.0072979927,-0.13581315414302164,0
AUBANK,2022-07-01,586.0,587.3,563.3,578.9,2741511,-0.021632552,-0.8910817881890208,0
AUBANK,2022-07-04,582.95,587.9,559.6,563.45,2304333,-0.026688576,-1.0425739511650098,0
AUBANK,2022-07-05,570.0,572.8,554.0,556.7,1728921,-0.011979759,-0.2789481040014867,0
AUBANK,2022-07-06,560.5,585.0,558.0,581.65,2202048,0.044817686,2.0978583407485014,-1
AUBANK,2022-07-07,584.0,593.0,578.45,585.35,1800753,0.006361127,0.37337071527738264,0
AUBANK,2022-07-08,586.0,598.9,579.5,582.05,980621,-0.0056376457,-0.18328107282114414,0
AUBANK,2022-07-11,580.0,591.75,576.2,584.65,1197204,0.0044670105,0.2082961274608743,0
AUBANK,2022-07-12,583.45,587.75,574.15,577.0,1415638,-0.013084769,-0.5274857539073541,0
AUBANK,2022-07-13,579.9,584.9,566.75,571.15,889964,-0.010138631,-0.30277886136076465,0
AUBANK,2022-07-14,568.65,571.15,550.35,554.5,2573264,-0.029151738,-1.208920024146818,0
AUBANK,2022-07-15,555.0,558.95,539.0,550.15,2026203,-0.007844865,-0.09227499475318203,0
AUBANK,2022-07-18,555.0,562.0,551.15,557.25,1659155,0.0129054785,0.8939327402527834,0
AUBANK,2022-07-19,550.55,569.55,545.1,566.2,2669484,0.016061068,0.9768263443423421,0
AUBANK,2022-07-20,578.0,581.45,568.2,576.95,1919119,0.018986225,1.0140112050615242,0
AUBANK,2022-07-21,575.0,601.0,570.0,586.75,4404423,0.016985893,0.9268637841633305,0
AUBANK,2022-07-22,592.0,594.35,580.85,582.35,1042411,-0.0074989796,-0.24811562917512398,0
AUBANK,2022-07-25,581.9,584.95,570.1,581.7,1098397,-0.001116097,0.11279497936208312,0
AUBANK,2022-07-26,580.4,586.0,575.6,582.35,1075622,0.0011173487,0.2161470900485768,0
AUBANK,2022-07-27,581.0,590.0,578.65,581.85,951226,-0.0008586049,0.011634524951357661,0
AUBANK,2022-07-28,582.0,594.05,577.5,590.8,1287017,0.0153820515,0.8629923459780992,0
AUBANK,2022-07-29,596.0,601.0,587.15,592.05,1320263,0.0021157265,0.05036776414095767,0
AUBANK,2022-08-01,593.2,607.45,588.25,604.75,1295727,0.021450877,1.0968252052886887,0
AUBANK,2022-08-02,603.55,626.7,596.95,617.8,2648323,0.021579146,0.9992784847651843,0
AUBANK,2022-08-03,620.0,623.4,600.5,609.6,1876962,-0.013272941,-1.136117651283768,0
AUBANK,2022-08-04,610.45,645.0,610.45,636.6,3809324,0.044291377,2.3925345000829723,-1
AUBANK,2022-08-05,636.6,650.1,628.5,648.0,1838153,0.01790762,0.738182389252139,0
AUBANK,2022-08-08,645.0,655.0,642.65,650.05,1277644,0.0031635761,-0.136069117252779,0
AUBANK,2022-08-10,650.5,657.5,640.35,645.15,1506846,-0.007537842,-0.8030474929151991,0
AUBANK,2022-08-11,649.6,659.6,642.0,644.35,1369854,-0.0012400746,-0.4579439710606493,0
AUBANK,2022-08-12,648.0,648.0,628.1,631.15,8516334,-0.0204857,-1.7730205447364966,0
AUBANK,2022-08-16,633.0,647.1,633.0,639.85,2194505,0.013784289,0.4075068068646558,0
AUBANK,2022-08-17,647.0,652.0,637.5,646.25,1883992,0.010002375,0.16491896994583025,0
AUBANK,2022-08-18,643.0,647.15,639.25,645.35,983261,-0.0013926625,-0.5405819435205882,0
AUBANK,2022-08-19,655.0,656.0,635.0,638.95,2046529,-0.009917021,-1.005670249022555,0
AUBANK,2022-08-22,634.8,644.0,628.95,636.9,1375779,-0.0032083988,-0.4980792891055203,0
AUBANK,2022-08-23,630.5,652.95,627.0,646.45,2306745,0.014994502,0.6516421834572792,0
AUBANK,2022-08-24,646.6,659.0,643.25,651.65,2121635,0.008044004,0.15240646031360308,0
AUBANK,2022-08-25,656.4,668.0,645.0,648.5,3640290,-0.0048339367,-0.6930417389389155,0
AUBANK,2022-08-26,652.4,658.8,637.25,641.4,1123235,-0.0109483,-1.041928865668819,0
AUBANK,2022-08-29,627.5,638.3,620.2,633.75,2405127,-0.011927068,-1.00090324631283,0
AUBANK,2022-08-30,634.3,644.7,628.4,633.9,4829944,0.00023674965,-0.2119830426733828,0
AUBANK,2022-09-01,639.95,654.3,634.6,648.0,2108773,0.022243261,1.1962957766283422,0
AUBANK,2022-09-02,645.0,655.7,643.4,645.2,1371229,-0.004320979,-0.43711014087846245,0
AUBANK,2022-09-05,649.2,658.65,643.0,651.95,1027756,0.010461926,0.47458882546766373,0
AUBANK,2022-09-06,657.9,657.9,647.4,650.1,1003879,-0.0028377175,-0.35187863286784465,0
AUBANK,2022-09-07,647.0,650.1,639.55,640.9,862386,-0.014151573,-1.2440556592565044,0
AUBANK,2022-09-08,644.15,650.9,644.1,649.0,1210770,0.01263845,1.1159380094400164,0
AUBANK,2022-09-09,657.0,668.0,648.5,652.6,2401767,0.0055469275,0.43613093416036114,0
AUBANK,2022-09-12,654.7,662.55,652.25,660.75,1050504,0.012488604,0.9662331531976932,0
AUBANK,2022-09-13,662.8,677.2,662.3,674.8,2035584,0.021263719,1.5976389470887915,0
AUBANK,2022-09-14,669.8,682.7,665.0,677.6,1474192,0.0041493177,0.11207454571904668,0
AUBANK,2022-09-15,681.0,686.6,674.8,680.85,1273028,0.0047963858,0.19734696105266625,0
AUBANK,2022-09-16,679.0,683.4,653.25,658.65,1257784,-0.032606244,-2.5229054396750406,1
AUBANK,2022-09-19,658.65,661.15,644.1,653.4,1103577,-0.00797087,-0.6905549704132254,0
AUBANK,2022-09-20,659.0,672.9,655.1,666.2,1037776,0.019589782,1.2450650784963149,0
AUBANK,2022-09-21,670.1,678.15,663.5,666.0,1549475,-0.0003002286,-0.1387704365836789,0
AUBANK,2022-09-22,663.7,672.55,659.25,663.4,913273,-0.0039038658,-0.36185303233025357,0
AUBANK,2022-09-23,664.0,669.6,635.6,637.85,1211636,-0.03851378,-2.346945922549907,1
AUBANK,2022-09-26,633.0,635.0,589.65,597.15,2957525,-0.063808024,-2.830570415232872,1
AUBANK,2022-09-27,606.7,610.05,590.5,606.6,1373046,0.015825033,0.8205593645171586,0
AUBANK,2022-09-28,602.6,604.0,577.0,582.25,1771176,-0.04014176,-1.5535373851710368,0
AUBANK,2022-09-29,594.0,608.15,588.65,600.4,2772572,0.031172276,1.4528973485473342,0
AUBANK,2022-09-30,602.8,624.9,588.0,619.2,2359873,0.031312466,1.3161232688146316,0
AUBANK,2022-10-03,616.95,619.2,590.1,594.4,2032188,-0.04005164,-1.3583515651990792,0
AUBANK,2022-10-04,606.0,615.65,604.1,607.75,1640822,0.022459626,0.9429900337421837,0
AUBANK,2022-10-06,626.0,638.75,601.05,605.05,3958623,-0.004442632,-0.07133140568296112,0
AUBANK,2022-10-07,605.0,605.05,587.0,591.05,2075229,-0.023138583,-0.6968620483336134,0
AUBANK,2022-10-10,578.4,592.15,578.4,587.35,1142078,-0.0062600374,-0.050379823882283965,0
AUBANK,2022-10-11,589.7,590.3,578.8,582.8,2613081,-0.007746637,-0.0688130642246228,0
AUBANK,2022-10-12,585.75,591.0,572.2,588.45,1964964,0.009694576,0.6201378157156522,0
AUBANK,2022-10-13,583.3,586.9,578.1,581.6,2191049,-0.011640787,-0.1675466490495263,0
AUBANK,2022-10-14,590.0,606.0,585.0,601.4,3262434,0.034044147,1.4496839560580153,0
AUBANK,2022-10-17,599.6,618.0,595.85,615.75,1806133,0.023860931,0.9765660211906863,0
AUBANK,2022-10-18,618.85,628.75,616.45,625.6,1137553,0.015996695,0.6402481765462813,0
AUBANK,2022-10-19,628.0,632.0,616.5,625.95,1939613,0.0005595684,0.12106123222410199,0
AUBANK,2022-10-20,619.95,619.95,585.0,592.35,5705861,-0.053678453,-1.6299730587793564,0
AUBANK,2022-10-21,595.35,607.0,577.35,579.35,3625697,-0.02194649,-0.5237387146695544,0
AUBANK,2022-10-24,599.0,599.0,578.0,580.7,515268,0.0023303032,0.2287617539145546,0
AUBANK,2022-10-25,581.75,581.75,567.5,574.9,1469741,-0.00998795,-0.33133696548236186,0
AUBANK,2022-10-27,576.5,583.25,575.95,580.85,1156810,0.010349512,0.4850022004810549,0
AUBANK,2022-10-28,580.4,583.2,571.55,574.1,1169510,-0.011620879,-0.47271372710709725,0
AUBANK,2022-10-31,579.85,590.2,577.15,589.55,1170001,0.026911736,1.1789770595733062,0
AUBANK,2022-11-01,593.95,616.6,592.0,613.6,3250869,0.040793777,1.6969282510678658,0
AUBANK,2022-11-02,614.0,621.75,610.4,616.6,1398819,0.0048891306,0.12661728724018334,0
AUBANK,2022-11-03,614.8,618.8,611.05,614.6,1134976,-0.0032435656,-0.18526713568636785,0
AUBANK,2022-11-04,613.0,619.9,611.8,616.35,805042,0.002847433,0.07811737606058941,0
AUBANK,2022-11-07,619.45,621.75,613.8,616.35,1166056,0.0,-0.11009183617828588,0
AUBANK,2022-11-09,619.3,647.6,616.0,642.55,3550281,0.042508364,1.6651295592341802,0
AUBANK,2022-11-10,639.5,643.0,620.15,628.4,1549410,-0.022021592,-1.1178072524371458,0
AUBANK,2022-11-11,635.0,655.0,620.95,623.55,1519531,-0.0077180862,-0.46474101186707806,0
AUBANK,2022-11-14,625.9,640.5,622.0,636.15,1086235,0.020206928,0.6594292480606984,0
AUBANK,2022-11-15,636.9,638.85,632.0,633.9,977826,-0.00353688,-0.2856413751882429,0
AUBANK,2022-11-16,632.0,632.9,622.0,624.8,1791280,-0.0143556595,-0.6903295674052777,0
AUBANK,2022-11-17,621.8,621.8,605.5,610.9,1431167,-0.022247076,-0.9477007233129405,0
AUBANK,2022-11-18,614.0,618.6,605.9,612.2,857461,0.002128005,0.13332785096775204,0
AUBANK,2022-11-21,612.0,622.0,609.2,615.05,791310,0.004655242,0.13914266232718953,0
AUBANK,2022-11-22,618.15,621.3,610.15,617.75,613966,0.004389882,0.057396171869484855,0
AUBANK,2022-11-23,620.8,627.0,615.35,623.9,827880,0.009955525,0.3463090674848116,0
AUBANK,2022-11-24,625.0,638.55,622.0,636.35,1089860,0.019955039,0.8184674056286559,0
AUBANK,2022-11-25,636.0,640.0,628.5,637.75,1083395,0.0022001266,-0.1468120230408718,0
AUBANK,2022-11-28,629.7,644.75,629.7,638.75,945254,0.0015679598,-0.22375217620680235,0
AUBANK,2022-11-29,639.0,641.9,625.85,627.35,791869,-0.017847419,-1.2040917346860485,0
AUBANK,2022-11-30,628.0,644.85,627.65,639.3,2604030,0.019048452,1.0785891051467307,0
AUBANK,2022-12-01,642.0,649.3,637.3,639.2,1264166,-0.00015640259,-0.13252475199349054,0
AUBANK,2022-12-02,637.9,649.95,630.2,648.35,2011522,0.0143146515,0.7276946932407475,0
AUBANK,2022-12-05,650.0,656.0,646.25,651.15,1406695,0.004318714,0.09159969988900876,0
AUBANK,2022-12-06,650.0,653.85,647.0,649.1,1401494,-0.003148377,-0.36897042436918903,0
AUBANK,2022-12-07,648.85,675.6,648.75,671.65,3280365,0.034740448,2.172575184047431,-1
AUBANK,2022-12-08,676.45,679.55,670.0,672.95,2015490,0.001935482,-0.11499012270903118,0
AUBANK,2022-12-09,673.45,694.7,673.1,682.15,2788592,0.01367116,0.6631605274628419,0
AUBANK,2022-12-12,687.0,689.9,670.85,677.35,1289020,-0.0070366263,-0.7653652468090602,0
AUBANK,2022-12-13,679.45,679.45,662.0,664.05,1426088,-0.01963532,-1.5433364601262447,0
AUBANK,2022-12-14,667.0,674.5,665.0,672.15,790701,0.012197971,0.6086544299713131,0
AUBANK,2022-12-15,672.15,676.0,664.1,669.0,869684,-0.004686475,-0.7364209541334885,0
AUBANK,2022-12-16,660.0,676.0,660.0,667.05,1692206,-0.002914846,-0.5717992552733382,0
AUBANK,2022-12-19,669.85,679.15,664.9,670.6,867270,0.0053219795,0.0715437436670171,0
AUBANK,2022-12-20,667.25,684.4,667.25,676.4,1910526,0.008648992,0.3148615819726657,0
AUBANK,2022-12-21,681.95,682.0,663.8,670.1,1296136,-0.00931406,-0.9912670403369876,0
AUBANK,2022-12-22,671.0,675.8,661.6,671.5,1375529,0.002089262,-0.05406231282641265,0
AUBANK,2022-12-23,661.5,670.0,642.0,644.3,2087464,-0.040506363,-2.60001219800852,1
AUBANK,2022-12-26,641.0,663.1,637.7,655.05,705455,0.01668477,0.9429024882362861,0
AUBANK,2022-12-27,660.0,665.4,653.0,663.35,896071,0.012670755,0.6196343485945442,0
AUBANK,2022-12-28,662.95,667.2,657.9,663.2,391805,-0.00022608042,-0.14219696712427893,0
AUBANK,2022-12-29,662.8,670.0,656.15,665.4,2650477,0.003317237,0.07817492564368943,0
AUBANK,2022-12-30,665.4,672.0,649.1,654.45,1010912,-0.016456306,-1.096392035129658,0
AUBANK,2023-01-02,656.9,661.25,654.0,657.0,1586054,0.0038963556,0.2145787130199361,0
AUBANK,2023-01-03,658.95,663.9,650.0,651.05,1288812,-0.00905633,-0.5951133179144206,0
AUBANK,2023-01-04,652.0,655.45,639.0,641.6,1242852,-0.014515042,-0.8984536656559192,0
AUBANK,2023-01-05,641.8,644.7,624.15,636.1,1987570,-0.00857234,-0.42565897387058427,0
AUBANK,2023-01-06,635.0,639.35,619.45,625.8,1634322,-0.016192377,-0.8878165623781905,0
AUBANK,2023-01-09,635.0,635.7,627.0,633.2,1012950,0.011824846,1.0832459569069992,0
AUBANK,2023-01-10,632.9,632.9,617.75,625.2,1056504,-0.012634218,-0.7148937959974574,0
AUBANK,2023-01-11,625.05,626.95,615.05,622.05,1159019,-0.00503844,-0.09572482741855089,0
AUBANK,2023-01-12,625.0,631.9,620.4,628.15,923943,0.009806395,0.9558349287038527,0
AUBANK,2023-01-13,631.45,631.5,616.3,619.75,1393324,-0.01337266,-0.7170638189254792,0
AUBANK,2023-01-16,623.65,629.75,618.2,624.0,578028,0.0068576336,0.7556986131593497,0
AUBANK,2023-01-17,624.95,630.45,621.65,628.0,995664,0.006410241,0.7363697712518281,0
AUBANK,2023-01-18,630.0,632.0,625.0,629.5,658733,0.0023884773,0.39821542561546325,0
AUBANK,2023-01-19,628.55,630.8,618.85,621.25,607144,-0.013105631,-0.6782888839480133,0
AUBANK,2023-01-20,627.85,629.15,613.9,616.35,1583943,-0.007887363,-0.5324165703923164,0
AUBANK,2023-01-23,616.35,645.0,613.5,640.9,2321545,0.0398314,2.9747886328430555,-1
AUBANK,2023-01-24,642.5,642.5,630.45,634.7,878065,-0.009673893,-0.561133341619729,0
AUBANK,2023-01-25,633.5,634.95,613.5,615.9,1557125,-0.02962029,-1.760730479117569,0
AUBANK,2023-01-27,618.85,626.65,601.0,603.95,1776308,-0.019402504,-0.9723033531407937,0
AUBANK,2023-01-30,604.0,613.65,598.5,606.25,1447773,0.00380826,0.5032036347939458,0
AUBANK,2023-01-31,609.4,624.0,605.0,618.9,926518,0.020866036,1.4967524957582612,0
AUBANK,2023-02-01,622.0,633.0,600.3,611.85,1069083,-0.011391282,-0.5286132374744759,0
AUBANK,2023-02-02,610.0,627.55,607.0,625.35,894783,0.022064209,1.3983388901875773,0
