symbol,date,open,high,low,close,volume,simple_return,zscore_20,zscore_20_signal,zscore_20_signal_position,zscore_20_signal_position_strategy_return,zscore_20_signal_position_cumulative_return,zscore_20_signal_position_equity_curve,zscore_20_signal_position_strategy_return_transaction_cost,zscore_20_signal_position_strategy_return_net_return,zscore_20_signal_position_strategy_return_net_return_slippage,zscore_20_signal_position_strategy_return_net_return_net_return
AUBANK,2022-06-28,621.7,627.45,614.95,622.65,1141215,-0.0026429296,-0.13310172311567253,0,1,-0.0026429295539855957,-0.9807466178794864,0.01925338212051364,0.0,-0.0026429295539855957,0.0,-0.0026429295539855957
AUBANK,2022-06-29,594.0,602.95,565.0,596.05,8784371,-0.042720675,-1.9151516779440947,0,1,-0.042720675468444824,-0.9815691353687267,0.018430864631273303,0.0,-0.042720675468444824,0.0,-0.042720675468444824
AUBANK,2022-06-30,594.0,600.25,582.2,591.7,2546047,-0.0072979927,-0.13581315414302164,0,1,-0.007297992706298828,-0.9817036436843766,0.01829635631562343,0.0,-0.007297992706298828,0.0,-0.007297992706298828
AUBANK,2022-07-01,586.0,587.3,563.3,578.9,2741511,-0.021632552,-0.8910817881890208,0,1,-0.02163255214691162,-0.9820994405664728,0.017900559433527197,0.0,-0.02163255214691162,0.0,-0.02163255214691162
AUBANK,2022-07-04,582.95,587.9,559.6,563.45,2304333,-0.026688576,-1.0425739511650098,0,1,-0.026688575744628906,-0.9825771810027857,0.017422818997214318,0.0,-0.026688575744628906,0.0,-0.026688575744628906
AUBANK,2022-07-05,570.0,572.8,554.0,556.7,1728921,-0.011979759,-0.2789481040014867,0,1,-0.011979758739471436,-0.9827859021709338,0.017214097829066244,0.0,-0.011979758739471436,0.0,-0.011979758739471436
AUBANK,2022-07-06,560.5,585.0,558.0,581.65,2202048,0.044817686,2.0978583407485014,-1,-1,-0.04481768608093262,-0.9835573982036033,0.016442601796396672,0.002,-0.04681768608093262,0.001,-0.04781768608093262
AUBANK,2022-07-07,584.0,593.0,578.45,585.35,1800753,0.006361127,0.37337071527738264,0,-1,-0.006361126899719238,-0.9836619916801917,0.01633800831980825,0.0,-0.006361126899719238,0.0,-0.006361126899719238
AUBANK,2022-07-08,586.0,598.9,579.5,582.05,980621,-0.0056376457,-0.18328107282114414,0,-1,0.005637645721435547,-0.9835698837774909,0.016430116222509117,0.0,0.005637645721435547,0.0,0.005637645721435547
AUBANK,2022-07-11,580.0,591.75,576.2,584.65,1197204,0.0044670105,0.2082961274608743,0,-1,-0.004467010498046875,-0.9836432772791409,0.016356722720859085,0.0,-0.004467010498046875,0.0,-0.004467010498046875
AUBANK,2022-07-12,583.45,587.75,574.15,577.0,1415638,-0.013084769,-0.5274857539073541,0,-1,0.013084769248962402,-0.9834292533366692,0.016570746663330804,0.0,0.013084769248962402,0.0,0.013084769248962402
AUBANK,2022-07-13,579.9,584.9,566.75,571.15,889964,-0.010138631,-0.30277886136076465,0,-1,0.010138630867004395,-0.9832612486530591,0.016738751346940917,0.0,0.010138630867004395,0.0,0.010138630867004395
AUBANK,2022-07-14,568.65,571.15,550.35,554.5,2573264,-0.029151738,-1.208920024146818,0,-1,0.029151737689971924,-0.9827732849645353,0.01722671503546469,0.0,0.029151737689971924,0.0,0.029151737689971924
AUBANK,2022-07-15,555.0,558.95,539.0,550.15,2026203,-0.007844865,-0.09227499475318203,0,-1,0.007844865322113037,-0.9826381437051397,0.01736185629486031,0.0,0.007844865322113037,0.0,0.007844865322113037
AUBANK,2022-07-18,555.0,562.0,551.15,557.25,1659155,0.0129054785,0.8939327402527834,0,-1,-0.012905478477478027,-0.982862206767882,0.017137793232117948,0.0,-0.012905478477478027,0.0,-0.012905478477478027
AUBANK,2022-07-19,550.55,569.55,545.1,566.2,2669484,0.016061068,0.9768263443423421,0,-1,-0.016061067581176758,-0.9831374580231754,0.016862541976824574,0.0,-0.016061067581176758,0.0,-0.016061067581176758
AUBANK,2022-07-20,578.0,581.45,568.2,576.95,1919119,0.018986225,1.0140112050615242,0,-1,-0.018986225128173828,-0.9834576140413807,0.016542385958619343,0.0,-0.018986225128173828,0.0,-0.018986225128173828
AUBANK,2022-07-21,575.0,601.0,570.0,586.75,4404423,0.016985893,0.9268637841633305,0,-1,-0.01698589324951172,-0.983738601243366,0.016261398756634016,0.0,-0.01698589324951172,0.0,-0.01698589324951172
AUBANK,2022-07-22,592.0,594.35,580.85,582.35,1042411,-0.0074989796,-0.24811562917512398,0,-1,0.007498979568481445,-0.9836166573463351,0.016383342653664923,0.0,0.007498979568481445,0.0,0.007498979568481445
AUBANK,2022-07-25,581.9,584.95,570.1,581.7,1098397,-0.001116097,0.11279497936208312,0,-1,0.0011160969734191895,-0.9835983719471848,0.016401628052815198,0.0,0.0011160969734191895,0.0,0.0011160969734191895
AUBANK,2022-07-26,580.4,586.0,575.6,582.35,1075622,0.0011173487,0.2161470900485768,0,-1,-0.0011173486709594727,-0.9836166982844912,0.016383301715508836,0.0,-0.0011173486709594727,0.0,-0.0011173486709594727
AUBANK,2022-07-27,581.0,590.0,578.65,581.85,951226,-0.0008586049,0.011634524951357661,0,-1,0.000858604907989502,-0.9836026315012292,0.016397368498770826,0.0,0.000858604907989502,0.0,0.000858604907989502
AUBANK,2022-07-28,582.0,594.05,577.5,590.8,1287017,0.0153820515,0.8629923459780992,0,-1,-0.015382051467895508,-0.9838548566674153,0.016145143332584655,0.0,-0.015382051467895508,0.0,-0.015382051467895508
AUBANK,2022-07-29,596.0,601.0,587.15,592.05,1320263,0.0021157265,0.05036776414095767,0,-1,-0.0021157264709472656,-0.9838890153745413,0.01611098462545868,0.0,-0.0021157264709472656,0.0,-0.0021157264709472656
AUBANK,2022-08-01,593.2,607.45,588.25,604.75,1295727,0.021450877,1.0968252052886887,0,-1,-0.02145087718963623,-0.9842346101271462,0.015765389872853808,0.0,-0.02145087718963623,0.0,-0.02145087718963623
AUBANK,2022-08-02,603.55,626.7,596.95,617.8,2648323,0.021579146,0.9992784847651843,0,-1,-0.02157914638519287,-0.9845748137830321,0.015425186216967868,0.0,-0.02157914638519287,0.0,-0.02157914638519287
AUBANK,2022-08-03,620.0,623.4,600.5,609.6,1876962,-0.013272941,-1.136117651283768,0,-1,0.01327294111251831,-0.9843700761947246,0.015629923805275392,0.0,0.01327294111251831,0.0,0.01327294111251831
AUBANK,2022-08-04,610.45,645.0,610.45,636.6,3809324,0.044291377,2.3925345000829723,-1,-1,-0.04429137706756592,-0.9850623470435215,0.014937652956478531,0.0,-0.04429137706756592,0.0,-0.04429137706756592
AUBANK,2022-08-05,636.6,650.1,628.5,648.0,1838153,0.01790762,0.738182389252139,0,-1,-0.01790761947631836,-0.9853298448485354,0.014670155151464637,0.0,-0.01790761947631836,0.0,-0.01790761947631836
AUBANK,2022-08-08,645.0,655.0,642.65,650.05,1277644,0.0031635761,-0.136069117252779,0,-1,-0.003163576126098633,-0.9853762550011387,0.014623744998861321,0.0,-0.003163576126098633,0.0,-0.003163576126098633
AUBANK,2022-08-10,650.5,657.5,640.35,645.15,1506846,-0.007537842,-0.8030474929151991,0,-1,0.007537841796875,-0.9852660235248595,0.01473397647514052,0.0,0.007537841796875,0.0,0.007537841796875
AUBANK,2022-08-11,649.6,659.6,642.0,644.35,1369854,-0.0012400746,-0.4579439710606493,0,-1,0.001240074634552002,-0.9852477522943666,0.014752247705633437,0.0,0.001240074634552002,0.0,0.001240074634552002
AUBANK,2022-08-12,648.0,648.0,628.1,631.15,8516334,-0.0204857,-1.7730205447364966,0,-1,0.02048569917678833,-0.9849455421856874,0.015054457814312583,0.0,0.02048569917678833,0.0,0.02048569917678833
AUBANK,2022-08-16,633.0,647.1,633.0,639.85,2194505,0.013784289,0.4075068068646558,0,-1,-0.013784289360046387,-0.9851530571883585,0.01484694281164145,0.0,-0.013784289360046387,0.0,-0.013784289360046387
AUBANK,2022-08-17,647.0,652.0,637.5,646.25,1883992,0.010002375,0.16491896994583025,0,-1,-0.010002374649047852,-0.9853015618727535,0.014698438127246471,0.0,-0.010002374649047852,0.0,-0.010002374649047852
AUBANK,2022-08-18,643.0,647.15,639.25,645.35,983261,-0.0013926625,-0.5405819435205882,0,-1,0.001392662525177002,-0.9852810919087951,0.014718908091204908,0.0,0.001392662525177002,0.0,0.001392662525177002
AUBANK,2022-08-19,655.0,656.0,635.0,638.95,2046529,-0.009917021,-1.005670249022555,0,-1,0.009917020797729492,-0.9851351241911348,0.014864875808865197,0.0,0.009917020797729492,0.0,0.009917020797729492
AUBANK,2022-08-22,634.8,644.0,628.95,636.9,1375779,-0.0032083988,-0.4980792891055203,0,-1,0.0032083988189697266,-0.9850874317411454,0.014912568258854564,0.0,0.0032083988189697266,0.0,0.0032083988189697266
AUBANK,2022-08-23,630.5,652.95,627.0,646.45,2306745,0.014994502,0.6516421834572792,0,-1,-0.014994502067565918,-0.9853110382767356,0.014688961723264393,0.0,-0.014994502067565918,0.0,-0.014994502067565918
AUBANK,2022-08-24,646.6,659.0,643.25,651.65,2121635,0.008044004,0.15240646031360308,0,-1,-0.008044004440307617,-0.985429196350061,0.014570803649939013,0.0,-0.008044004440307617,0.0,-0.008044004440307617
AUBANK,2022-08-25,656.4,668.0,645.0,648.5,3640290,-0.0048339367,-0.6930417389389155,0,-1,0.00483393669128418,-0.9853587620076761,0.014641237992323863,0.0,0.00483393669128418,0.0,0.00483393669128418
AUBANK,2022-08-26,652.4,658.8,637.25,641.4,1123235,-0.0109483,-1.041928865668819,0,-1,0.0109483003616333,-0.9851984653364699,0.01480153466353007,0.0,0.0109483003616333,0.0,0.0109483003616333
AUBANK,2022-08-29,627.5,638.3,620.2,633.75,2405127,-0.011927068,-1.00090324631283,0,-1,0.01192706823348999,-0.9850219264225777,0.014978073577422313,0.0,0.01192706823348999,0.0,0.01192706823348999
AUBANK,2022-08-30,634.3,644.7,628.4,633.9,4829944,0.00023674965,-0.2119830426733828,0,-1,-0.00023674964904785156,-0.9850254724762406,0.014974527523759384,0.0,-0.00023674964904785156,0.0,-0.00023674964904785156
AUBANK,2022-09-01,639.95,654.3,634.6,648.0,2108773,0.022243261,1.1962957766283422,0,-1,-0.022243261337280273,-0.9853585548053538,0.014641445194646163,0.0,-0.022243261337280273,0.0,-0.022243261337280273
AUBANK,2022-09-02,645.0,655.7,643.4,645.2,1371229,-0.004320979,-0.43711014087846245,0,-1,0.004320979118347168,-0.9852952894264053,0.014704710573594681,0.0,0.004320979118347168,0.0,0.004320979118347168
AUBANK,2022-09-05,649.2,658.65,643.0,651.95,1027756,0.010461926,0.47458882546766373,0,-1,-0.010461926460266113,-0.9854491290270458,0.014550870972954155,0.0,-0.010461926460266113,0.0,-0.010461926460266113
AUBANK,2022-09-06,657.9,657.9,647.4,650.1,1003879,-0.0028377175,-0.35187863286784465,0,-1,0.0028377175331115723,-0.9854078377653638,0.014592162234636219,0.0,0.0028377175331115723,0.0,0.0028377175331115723
AUBANK,2022-09-07,647.0,650.1,639.55,640.9,862386,-0.014151573,-1.2440556592565044,0,-1,0.014151573181152344,-0.9852013357136291,0.014798664286370888,0.0,0.014151573181152344,0.0,0.014151573181152344
AUBANK,2022-09-08,644.15,650.9,644.1,649.0,1210770,0.01263845,1.1159380094400164,0,-1,-0.012638449668884277,-0.9853883678873792,0.014611632112620843,0.0,-0.012638449668884277,0.0,-0.012638449668884277
AUBANK,2022-09-09,657.0,668.0,648.5,652.6,2401767,0.0055469275,0.43613093416036114,0,-1,-0.005546927452087402,-0.9854694175506644,0.014530582449335583,0.0,-0.005546927452087402,0.0,-0.005546927452087402
AUBANK,2022-09-12,654.7,662.55,652.25,660.75,1050504,0.012488604,0.9662331531976932,0,-1,-0.012488603591918945,-0.9856508842348338,0.014349115765166176,0.0,-0.012488603591918945,0.0,-0.012488603591918945
AUBANK,2022-09-13,662.8,677.2,662.3,674.8,2035584,0.021263719,1.5976389470887915,0,-1,-0.021263718605041504,-0.9859559997946955,0.014044000205304497,0.0,-0.021263718605041504,0.0,-0.021263718605041504
AUBANK,2022-09-14,669.8,682.7,665.0,677.6,1474192,0.0041493177,0.11207454571904668,0,-1,-0.004149317741394043,-0.9860142728139075,0.013985727186092478,0.0,-0.004149317741394043,0.0,-0.004149317741394043
AUBANK,2022-09-15,681.0,686.6,674.8,680.85,1273028,0.0047963858,0.19734696105266625,0,-1,-0.004796385765075684,-0.9860813537566971,0.013918646243302857,0.0,-0.004796385765075684,0.0,-0.004796385765075684
AUBANK,2022-09-16,679.0,683.4,653.25,658.65,1257784,-0.032606244,-2.5229054396750406,1,1,-0.03260624408721924,-0.9865351885334699,0.013464811466530113,0.002,-0.03460624408721924,0.001,-0.03560624408721924
AUBANK,2022-09-19,658.65,661.15,644.1,653.4,1103577,-0.00797087,-0.6905549704132254,0,1,-0.007970869541168213,-0.9866425147890661,0.01335748521093394,0.0,-0.007970869541168213,0.0,-0.007970869541168213
AUBANK,2022-09-20,659.0,672.9,655.1,666.2,1037776,0.019589782,1.2450650784963149,0,1,0.019589781761169434,-0.9863808445689058,0.013619155431094154,0.0,0.019589781761169434,0.0,0.019589781761169434
AUBANK,2022-09-21,670.1,678.15,663.5,666.0,1549475,-0.0003002286,-0.1387704365836789,0,1,-0.0003002285957336426,-0.986384933428816,0.013615066571184054,0.0,-0.0003002285957336426,0.0,-0.0003002285957336426
AUBANK,2022-09-22,663.7,672.55,659.25,663.4,913273,-0.0039038658,-0.36185303233025357,0,1,-0.0039038658142089844,-0.9864380848217614,0.01356191517823857,0.0,-0.0039038658142089844,0.0,-0.0039038658142089844
AUBANK,2022-09-23,664.0,669.6,635.6,637.85,1211636,-0.03851378,-2.346945922549907,1,1,-0.038513779640197754,-0.9869604054344351,0.013039594565564916,0.0,-0.038513779640197754,0.0,-0.038513779640197754
AUBANK,2022-09-26,633.0,635.0,589.65,597.15,2957525,-0.063808024,-2.830570415232872,1,1,-0.06380802392959595,-0.9877924361965069,0.012207563803493082,0.0,-0.06380802392959595,0.0,-0.06380802392959595
AUBANK,2022-09-27,606.7,610.05,590.5,606.6,1373046,0.015825033,0.8205593645171586,0,1,0.01582503318786621,-0.9875992510941737,0.01240074890582632,0.0,0.01582503318786621,0.0,0.01582503318786621
AUBANK,2022-09-28,602.6,604.0,577.0,582.25,1771176,-0.04014176,-1.5535373851710368,0,1,-0.040141761302948,-0.9880970389967291,0.011902961003270929,0.0,-0.040141761302948,0.0,-0.040141761302948
AUBANK,2022-09-29,594.0,608.15,588.65,600.4,2772572,0.031172276,1.4528973485473342,0,1,0.03117227554321289,-0.987725996616555,0.012274003383444976,0.0,0.03117227554321289,0.0,0.03117227554321289
AUBANK,2022-09-30,602.8,624.9,588.0,619.2,2359873,0.031312466,1.3161232688146316,0,1,0.03131246566772461,-0.9873416673070053,0.012658332692994656,0.0,0.03131246566772461,0.0,0.03131246566772461
AUBANK,2022-10-03,616.95,619.2,590.1,594.4,2032188,-0.04005164,-1.3583515651990792,0,1,-0.04005163908004761,-0.9878486542793804,0.0121513457206196,0.0,-0.04005163908004761,0.0,-0.04005163908004761
AUBANK,2022-10-04,606.0,615.65,604.1,607.75,1640822,0.022459626,0.9429900337421837,0,1,0.02245962619781494,-0.9875757395966949,0.012424260403305132,0.0,0.02245962619781494,0.0,0.02245962619781494
AUBANK,2022-10-06,626.0,638.75,601.05,605.05,3958623,-0.004442632,-0.07133140568296112,0,1,-0.00444263219833374,-0.987630936016003,0.012369063983996953,0.0,-0.00444263219833374,0.0,-0.00444263219833374
AUBANK,2022-10-07,605.0,605.05,587.0,591.05,2075229,-0.023138583,-0.6968620483336134,0,1,-0.023138582706451416,-0.9879171386259982,0.01208286137400183,0.0,-0.023138582706451416,0.0,-0.023138582706451416
AUBANK,2022-10-10,578.4,592.15,578.4,587.35,1142078,-0.0062600374,-0.050379823882283965,0,1,-0.006260037422180176,-0.9879927777903664,0.012007222209633572,0.0,-0.006260037422180176,0.0,-0.006260037422180176
AUBANK,2022-10-11,589.7,590.3,578.8,582.8,2613081,-0.007746637,-0.0688130642246228,0,1,-0.007746636867523193,-0.9880857933806121,0.011914206619387913,0.0,-0.007746636867523193,0.0,-0.007746636867523193
AUBANK,2022-10-12,585.75,591.0,572.2,588.45,1964964,0.009694576,0.6201378157156522,0,1,0.009694576263427734,-0.9879702901959222,0.012029709804077804,0.0,0.009694576263427734,0.0,0.009694576263427734
AUBANK,2022-10-13,583.3,586.9,578.1,581.6,2191049,-0.011640787,-0.1675466490495263,0,1,-0.011640787124633789,-0.9881103254869226,0.01188967451307743,0.0,-0.011640787124633789,0.0,-0.011640787124633789
AUBANK,2022-10-14,590.0,606.0,585.0,601.4,3262434,0.034044147,1.4496839560580153,0,1,0.03404414653778076,-0.9877055516655129,0.012294448334487118,0.0,0.03404414653778076,0.0,0.03404414653778076
AUBANK,2022-10-17,599.6,618.0,595.85,615.75,1806133,0.023860931,0.9765660211906863,0,1,0.023860931396484375,-0.9874121946772461,0.012587805322753942,0.0,0.023860931396484375,0.0,0.023860931396484375
AUBANK,2022-10-18,618.85,628.75,616.45,625.6,1137553,0.015996695,0.6402481765462813,0,1,0.015996694564819336,-0.9872108314002566,0.012789168599743439,0.0,0.015996694564819336,0.0,0.015996694564819336
AUBANK,2022-10-19,628.0,632.0,616.5,625.95,1939613,0.0005595684,0.12106123222410199,0,1,0.0005595684051513672,-0.98720367498558,0.012796325014419963,0.0,0.0005595684051513672,0.0,0.0005595684051513672
AUBANK,2022-10-20,619.95,619.95,585.0,592.35,5705861,-0.053678453,-1.6299730587793564,0,1,-0.05367845296859741,-0.9878905619160374,0.012109438083962587,0.0,-0.05367845296859741,0.0,-0.05367845296859741
AUBANK,2022-10-21,595.35,607.0,577.35,579.35,3625697,-0.02194649,-0.5237387146695544,0,1,-0.021946489810943604,-0.9881563215755633,0.011843678424436677,0.0,-0.021946489810943604,0.0,-0.021946489810943604
AUBANK,2022-10-24,599.0,599.0,578.0,580.7,515268,0.0023303032,0.2287617539145546,0,1,0.002330303192138672,-0.9881287222139242,0.011871277786075773,0.0,0.002330303192138672,0.0,0.002330303192138672
AUBANK,2022-10-25,581.75,581.75,567.5,574.9,1469741,-0.00998795,-0.33133696548236186,0,1,-0.009987950325012207,-0.988247291946746,0.011752708053254013,0.0,-0.009987950325012207,0.0,-0.009987950325012207
AUBANK,2022-10-27,576.5,583.25,575.95,580.85,1156810,0.010349512,0.4850022004810549,0,1,0.010349512100219727,-0.9881256571525384,0.011874342847461583,0.0,0.010349512100219727,0.0,0.010349512100219727
AUBANK,2022-10-28,580.4,583.2,571.55,574.1,1169510,-0.011620879,-0.47271372710709725,0,1,-0.011620879173278809,-0.9882636474560309,0.011736352543969097,0.0,-0.011620879173278809,0.0,-0.011620879173278809
AUBANK,2022-10-31,579.85,590.2,577.15,589.55,1170001,0.026911736,1.1789770595733062,0,1,0.02691173553466797,-0.987947801840226,0.012052198159773986,0.0,0.02691173553466797,0.0,0.02691173553466797
AUBANK,2022-11-01,593.95,616.6,592.0,613.6,3250869,0.040793777,1.6969282510678658,0,1,0.040793776512145996,-0.987456147162016,0.012543852837983982,0.0,0.040793776512145996,0.0,0.040793776512145996
AUBANK,2022-11-02,614.0,621.75,610.4,616.6,1398819,0.0048891306,0.12661728724018334,0,1,0.004889130592346191,-0.98739481862736,0.012605181372639995,0.0,0.004889130592346191,0.0,0.004889130592346191
AUBANK,2022-11-03,614.8,618.8,611.05,614.6,1134976,-0.0032435656,-0.18526713568636785,0,1,-0.003243565559387207,-0.9874357043595301,0.012564295640469902,0.0,-0.003243565559387207,0.0,-0.003243565559387207
AUBANK,2022-11-04,613.0,619.9,611.8,616.35,805042,0.002847433,0.07811737606058941,0,1,0.002847433090209961,-0.9873999283683682,0.012600071631631793,0.0,0.002847433090209961,0.0,0.002847433090209961
AUBANK,2022-11-07,619.45,621.75,613.8,616.35,1166056,0.0,-0.11009183617828588,0,1,0.0,-0.9873999283683682,0.012600071631631793,0.0,0.0,0.0,0.0
AUBANK,2022-11-09,619.3,647.6,616.0,642.55,3550281,0.042508364,1.6651295592341802,0,1,0.04250836372375488,-0.9868643199405055,0.013135680059494503,0.0,0.04250836372375488,0.0,0.04250836372375488
AUBANK,2022-11-10,639.5,643.0,620.15,628.4,1549410,-0.022021592,-1.1178072524371458,0,1,-0.022021591663360596,-0.9871535885229963,0.012846411477003716,0.0,-0.022021591663360596,0.0,-0.022021591663360596
AUBANK,2022-11-11,635.0,655.0,620.95,623.55,1519531,-0.0077180862,-0.46474101186707806,0,1,-0.007718086242675781,-0.9872527382346846,0.012747261765315376,0.0,-0.007718086242675781,0.0,-0.007718086242675781
AUBANK,2022-11-14,625.9,640.5,622.0,636.15,1086235,0.020206928,0.6594292480606984,0,1,0.020206928253173828,-0.9869951552307685,0.013004844769231472,0.0,0.020206928253173828,0.0,0.020206928253173828
AUBANK,2022-11-15,636.9,638.85,632.0,633.9,977826,-0.00353688,-0.2856413751882429,0,1,-0.0035368800163269043,-0.9870411518063482,0.012958848193651784,0.0,-0.0035368800163269043,0.0,-0.0035368800163269043
AUBANK,2022-11-16,632.0,632.9,622.0,624.8,1791280,-0.0143556595,-0.6903295674052777,0,1,-0.014355659484863281,-0.9872271846183324,0.012772815381667635,0.0,-0.014355659484863281,0.0,-0.014355659484863281
AUBANK,2022-11-17,621.8,621.8,605.5,610.9,1431167,-0.022247076,-0.9477007233129405,0,1,-0.0222470760345459,-0.9875113424133035,0.012488657586696483,0.0,-0.0222470760345459,0.0,-0.0222470760345459
AUBANK,2022-11-18,614.0,618.6,605.9,612.2,857461,0.002128005,0.13332785096775204,0,1,0.002128005027770996,-0.9874847664871689,0.012515233512831125,0.0,0.002128005027770996,0.0,0.002128005027770996
AUBANK,2022-11-21,612.0,622.0,609.2,615.05,791310,0.004655242,0.13914266232718953,0,1,0.004655241966247559,-0.9874265050469025,0.012573494953097453,0.0,0.004655241966247559,0.0,0.004655241966247559
AUBANK,2022-11-22,618.15,621.3,610.15,617.75,613966,0.004389882,0.057396171869484855,0,1,0.0043898820877075195,-0.987371308886628,0.012628691113371948,0.0,0.0043898820877075195,0.0,0.0043898820877075195
AUBANK,2022-11-23,620.8,627.0,615.35,623.9,827880,0.009955525,0.3463090674848116,0,1,0.009955525398254395,-0.9872455836315022,0.012754416368497834,0.0,0.009955525398254395,0.0,0.009955525398254395
AUBANK,2022-11-24,625.0,638.55,622.0,636.35,1089860,0.019955039,0.8184674056286559,0,1,0.019955039024353027,-0.986991068755136,0.01300893124486402,0.0,0.019955039024353027,0.0,0.019955039024353027
AUBANK,2022-11-25,636.0,640.0,628.5,637.75,1083395,0.0022001266,-0.1468120230408718,0,1,0.0022001266479492188,-0.9869624474588429,0.013037552541157127,0.0,0.0022001266479492188,0.0,0.0022001266479492188
AUBANK,2022-11-28,629.7,644.75,629.7,638.75,945254,0.0015679598,-0.22375217620680235,0,1,0.0015679597854614258,-0.9869420051007575,0.013057994899242531,0.0,0.0015679597854614258,0.0,0.0015679597854614258
AUBANK,2022-11-29,639.0,641.9,625.85,627.35,791869,-0.017847419,-1.2040917346860485,0,1,-0.017847418785095215,-0.9871750566042179,0.012824943395782107,0.0,-0.017847418785095215,0.0,-0.017847418785095215
AUBANK,2022-11-30,628.0,644.85,627.65,639.3,2604030,0.019048452,1.0785891051467307,0,1,0.019048452377319336,-0.9869307612807015,0.013069238719298548,0.0,0.019048452377319336,0.0,0.019048452377319336
AUBANK,2022-12-01,642.0,649.3,637.3,639.2,1264166,-0.00015640259,-0.13252475199349054,0,1,-0.000156402587890625,-0.986932805343459,0.013067194656541048,0.0,-0.000156402587890625,0.0,-0.000156402587890625
AUBANK,2022-12-02,637.9,649.95,630.2,648.35,2011522,0.0143146515,0.7276946932407475,0,1,0.014314651489257812,-0.9867457530060083,0.013254246993991692,0.0,0.014314651489257812,0.0,0.014314651489257812
AUBANK,2022-12-05,650.0,656.0,646.25,651.15,1406695,0.004318714,0.09159969988900876,0,1,0.004318714141845703,-0.9866885117020758,0.013311488297924168,0.0,0.004318714141845703,0.0,0.004318714141845703
AUBANK,2022-12-06,650.0,653.85,647.0,649.1,1401494,-0.003148377,-0.36897042436918903,0,1,-0.003148376941680908,-0.9867304212848924,0.013269578715107588,0.0,-0.003148376941680908,0.0,-0.003148376941680908
AUBANK,2022-12-07,648.85,675.6,648.75,671.65,3280365,0.034740448,2.172575184047431,-1,-1,-0.034740447998046875,-0.9871914123942006,0.012808587605799393,0.002,-0.03674044799804688,0.001,-0.03774044799804688
AUBANK,2022-12-08,676.45,679.55,670.0,672.95,2015490,0.001935482,-0.11499012270903118,0,-1,-0.0019354820251464844,-0.9872162031852791,0.01278379681472086,0.0,-0.0019354820251464844,0.0,-0.0019354820251464844
AUBANK,2022-12-09,673.45,694.7,673.1,682.15,2788592,0.01367116,0.6631605274628419,0,-1,-0.013671159744262695,-0.9873909725136715,0.012609027486328528,0.0,-0.013671159744262695,0.0,-0.013671159744262695
AUBANK,2022-12-12,687.0,689.9,670.85,677.35,1289020,-0.0070366263,-0.7653652468090602,0,-1,0.00703662633895874,-0.9873022474987525,0.012697752501247495,0.0,0.00703662633895874,0.0,0.00703662633895874
AUBANK,2022-12-13,679.45,679.45,662.0,664.05,1426088,-0.01963532,-1.5433364601262447,0,-1,0.019635319709777832,-0.9870529230687949,0.012947076931205115,0.0,0.019635319709777832,0.0,0.019635319709777832
AUBANK,2022-12-14,667.0,674.5,665.0,672.15,790701,0.012197971,0.6086544299713131,0,-1,-0.01219797134399414,-0.9872108511421902,0.012789148857809796,0.0,-0.01219797134399414,0.0,-0.01219797134399414
AUBANK,2022-12-15,672.15,676.0,664.1,669.0,869684,-0.004686475,-0.7364209541334885,0,-1,0.004686474800109863,-0.9871509151183532,0.012849084881646822,0.0,0.004686474800109863,0.0,0.004686474800109863
AUBANK,2022-12-16,660.0,676.0,660.0,667.05,1692206,-0.002914846,-0.5717992552733382,0,-1,0.0029148459434509277,-0.9871134620154088,0.012886537984591162,0.0,0.0029148459434509277,0.0,0.0029148459434509277
AUBANK,2022-12-19,669.85,679.15,664.9,670.6,867270,0.0053219795,0.0715437436670171,0,-1,-0.005321979522705078,-0.9871820439066814,0.012817956093318594,0.0,-0.005321979522705078,0.0,-0.005321979522705078
AUBANK,2022-12-20,667.25,684.4,667.25,676.4,1910526,0.008648992,0.3148615819726657,0,-1,-0.008648991584777832,-0.9872929063010666,0.012707093698933414,0.0,-0.008648991584777832,0.0,-0.008648991584777832
AUBANK,2022-12-21,681.95,682.0,663.8,670.1,1296136,-0.00931406,-0.9912670403369876,0,-1,0.00931406021118164,-0.9871745516652456,0.012825448334754408,0.0,0.00931406021118164,0.0,0.00931406021118164
AUBANK,2022-12-22,671.0,675.8,661.6,671.5,1375529,0.002089262,-0.05406231282641265,0,-1,-0.002089262008666992,-0.9872013473871956,0.01279865261280444,0.0,-0.002089262008666992,0.0,-0.002089262008666992
AUBANK,2022-12-23,661.5,670.0,642.0,644.3,2087464,-0.040506363,-2.60001219800852,1,1,-0.04050636291503906,-0.9877197742547533,0.012280225745246676,0.002,-0.042506362915039064,0.001,-0.043506362915039065
AUBANK,2022-12-26,641.0,663.1,637.7,655.05,705455,0.01668477,0.9429024882362861,0,1,0.016684770584106445,-0.9875148815054728,0.012485118494527159,0.0,0.016684770584106445,0.0,0.016684770584106445
AUBANK,2022-12-27,660.0,665.4,653.0,663.35,896071,0.012670755,0.6196343485945442,0,1,0.012670755386352539,-0.987356685623059,0.012643314376940995,0.0,0.012670755386352539,0.0,0.012670755386352539
AUBANK,2022-12-28,662.95,667.2,657.9,663.2,391805,-0.00022608042,-0.14219696712427893,0,1,-0.00022608041763305664,-0.9873595440288536,0.01264045597114638,0.0,-0.00022608041763305664,0.0,-0.00022608041763305664
